vict_descent,area,crm_cd,premis_cd,weapon_used_cd,age_group,time_group
1,2,624,502.0,400.0,3.0,4.0
1,2,210,109.0,400.0,4.0,4.0
1,2,624,501.0,500.0,3.0,3.0
1,2,624,501.0,400.0,1.0,3.0
1,2,210,103.0,512.0,1.0,4.0
1,2,230,102.0,0.0,3.0,4.0
1,2,626,0.0,400.0,5.0,4.0
1,2,860,101.0,400.0,2.0,3.0
1,2,230,101.0,500.0,3.0,3.0
1,2,0,101.0,0.0,1.0,3.0
1,2,210,502.0,400.0,5.0,4.0
2,2,236,102.0,400.0,2.0,4.0
1,2,230,102.0,102.0,5.0,2.0
1,2,626,502.0,400.0,5.0,3.0
1,2,624,102.0,400.0,4.0,4.0
1,2,230,203.0,400.0,5.0,3.0
2,2,0,502.0,511.0,3.0,3.0
1,1,210,102.0,512.0,4.0,4.0
2,2,210,0.0,109.0,2.0,3.0
1,2,761,501.0,102.0,2.0,2.0
1,2,624,502.0,400.0,5.0,3.0
1,2,230,101.0,512.0,2.0,3.0
1,2,624,0.0,400.0,1.0,2.0
1,2,624,101.0,400.0,3.0,3.0
1,20,230,503.0,102.0,5.0,3.0
1,2,624,102.0,400.0,4.0,3.0
1,6,230,102.0,500.0,4.0,4.0
1,2,210,102.0,400.0,1.0,3.0
1,2,210,502.0,200.0,5.0,3.0
2,2,220,102.0,102.0,2.0,4.0
2,2,626,210.0,400.0,2.0,4.0
1,2,210,102.0,200.0,2.0,2.0
2,2,230,0.0,200.0,4.0,3.0
2,2,626,502.0,400.0,2.0,3.0
1,2,624,203.0,400.0,5.0,4.0
1,2,626,501.0,400.0,2.0,2.0
1,2,230,102.0,0.0,2.0,4.0
1,2,210,0.0,400.0,1.0,3.0
1,2,761,0.0,200.0,5.0,4.0
1,2,230,502.0,0.0,3.0,4.0
1,2,624,502.0,400.0,5.0,3.0
1,2,624,0.0,400.0,5.0,3.0
1,2,210,0.0,400.0,1.0,3.0
1,2,230,101.0,512.0,4.0,3.0
1,2,230,102.0,400.0,3.0,4.0
1,2,0,102.0,400.0,3.0,3.0
1,1,230,102.0,400.0,3.0,2.0
1,2,230,301.0,0.0,3.0,3.0
1,2,624,203.0,400.0,1.0,3.0
1,2,230,108.0,0.0,1.0,2.0
1,2,930,502.0,511.0,3.0,4.0
1,1,761,101.0,102.0,1.0,4.0
1,2,230,101.0,400.0,2.0,4.0
1,2,121,109.0,400.0,5.0,1.0
1,2,930,0.0,511.0,3.0,3.0
1,2,626,502.0,400.0,3.0,4.0
1,2,0,101.0,500.0,4.0,4.0
2,2,210,502.0,0.0,4.0,4.0
1,2,230,502.0,400.0,5.0,3.0
1,2,210,102.0,512.0,2.0,4.0
1,2,624,108.0,400.0,5.0,4.0
1,4,624,103.0,400.0,5.0,2.0
1,2,0,502.0,500.0,2.0,3.0
1,2,0,502.0,500.0,3.0,3.0
1,2,0,502.0,500.0,5.0,3.0
1,2,0,502.0,500.0,5.0,3.0
1,2,0,502.0,500.0,1.0,3.0
1,2,0,502.0,500.0,1.0,3.0
1,2,230,102.0,0.0,2.0,3.0
1,2,230,102.0,0.0,3.0,3.0
1,2,210,102.0,400.0,5.0,2.0
1,2,624,102.0,500.0,3.0,4.0
2,7,626,503.0,400.0,2.0,4.0
2,2,220,102.0,400.0,5.0,4.0
1,2,930,501.0,511.0,3.0,2.0
2,2,210,0.0,400.0,5.0,4.0
1,2,220,102.0,400.0,1.0,2.0
2,18,626,101.0,400.0,2.0,1.0
1,2,624,502.0,400.0,1.0,4.0
1,2,624,102.0,400.0,4.0,4.0
1,2,624,101.0,400.0,3.0,3.0
1,2,230,0.0,500.0,5.0,3.0
1,2,624,101.0,400.0,5.0,3.0
1,2,624,108.0,400.0,5.0,1.0
1,2,624,108.0,400.0,5.0,1.0
1,2,230,102.0,0.0,4.0,1.0
1,2,626,502.0,400.0,2.0,4.0
1,2,930,501.0,400.0,3.0,4.0
1,2,624,101.0,400.0,2.0,2.0
1,2,210,402.0,0.0,1.0,4.0
1,2,210,0.0,400.0,2.0,3.0
1,2,230,102.0,102.0,2.0,3.0
1,2,230,103.0,312.0,5.0,1.0
1,2,230,102.0,400.0,3.0,3.0
2,2,220,102.0,500.0,5.0,3.0
1,2,624,102.0,400.0,5.0,4.0
1,2,210,102.0,102.0,1.0,3.0
2,2,930,101.0,511.0,5.0,4.0
1,2,761,502.0,0.0,3.0,4.0
1,2,210,0.0,0.0,1.0,4.0
1,2,230,102.0,106.0,2.0,2.0
1,2,0,101.0,109.0,1.0,3.0
1,2,0,101.0,212.0,2.0,2.0
1,2,210,108.0,102.0,3.0,3.0
1,2,740,0.0,500.0,1.0,3.0
1,2,230,203.0,500.0,3.0,3.0
1,2,230,101.0,0.0,4.0,3.0
1,2,740,502.0,500.0,1.0,4.0
1,2,210,203.0,0.0,1.0,4.0
1,2,761,502.0,511.0,5.0,3.0
1,2,236,101.0,400.0,2.0,4.0
1,2,930,501.0,500.0,2.0,2.0
1,2,626,101.0,400.0,3.0,4.0
1,2,624,102.0,400.0,5.0,1.0
2,2,860,0.0,400.0,5.0,2.0
1,2,210,102.0,308.0,3.0,4.0
1,2,624,502.0,400.0,3.0,3.0
1,2,624,102.0,400.0,3.0,3.0
1,2,310,503.0,400.0,1.0,2.0
1,2,210,502.0,400.0,3.0,4.0
2,2,121,502.0,400.0,2.0,4.0
1,2,230,101.0,212.0,4.0,4.0
1,11,930,501.0,500.0,3.0,3.0
1,2,624,101.0,400.0,5.0,3.0
1,2,210,501.0,400.0,5.0,4.0
1,2,210,101.0,400.0,3.0,4.0
2,2,210,0.0,400.0,2.0,2.0
1,2,210,102.0,400.0,3.0,3.0
1,2,210,109.0,400.0,5.0,1.0
2,3,230,502.0,0.0,2.0,4.0
1,2,230,102.0,500.0,5.0,3.0
1,2,624,102.0,400.0,5.0,3.0
1,2,930,502.0,511.0,2.0,4.0
1,2,624,210.0,400.0,4.0,4.0
2,2,860,502.0,400.0,2.0,2.0
1,2,0,502.0,0.0,3.0,2.0
1,2,624,0.0,400.0,5.0,3.0
1,2,624,102.0,400.0,2.0,3.0
1,2,625,101.0,400.0,3.0,4.0
2,9,230,101.0,312.0,5.0,4.0
2,2,230,502.0,0.0,2.0,4.0
2,2,230,502.0,0.0,2.0,4.0
1,2,230,101.0,102.0,2.0,3.0
2,2,860,108.0,400.0,3.0,2.0
2,2,624,502.0,400.0,4.0,3.0
1,2,230,102.0,0.0,4.0,3.0
1,2,624,502.0,400.0,3.0,2.0
1,2,624,501.0,400.0,5.0,4.0
1,4,627,501.0,400.0,1.0,4.0
2,2,210,102.0,400.0,2.0,2.0
1,2,210,101.0,102.0,2.0,1.0
1,2,230,101.0,0.0,2.0,4.0
1,2,210,101.0,102.0,3.0,2.0
1,3,210,101.0,0.0,1.0,4.0
1,4,220,0.0,511.0,5.0,4.0
1,2,220,102.0,0.0,5.0,4.0
1,2,624,108.0,400.0,3.0,4.0
1,2,626,502.0,400.0,2.0,4.0
1,17,930,501.0,511.0,5.0,2.0
1,2,210,101.0,400.0,4.0,4.0
2,3,0,501.0,511.0,4.0,3.0
1,2,210,102.0,109.0,2.0,4.0
1,2,121,101.0,400.0,2.0,4.0
1,2,624,102.0,400.0,3.0,4.0
1,2,624,102.0,400.0,3.0,2.0
1,2,624,502.0,400.0,2.0,4.0
1,2,624,502.0,400.0,2.0,4.0
1,2,624,122.0,212.0,2.0,3.0
2,1,0,102.0,400.0,1.0,2.0
1,2,210,102.0,500.0,2.0,4.0
1,2,626,502.0,400.0,3.0,4.0
1,2,230,0.0,500.0,1.0,2.0
1,2,230,102.0,102.0,2.0,2.0
1,2,230,102.0,102.0,2.0,2.0
1,2,210,102.0,400.0,5.0,3.0
1,5,624,0.0,400.0,5.0,3.0
1,2,230,108.0,308.0,2.0,3.0
2,2,236,501.0,312.0,2.0,3.0
1,1,0,0.0,400.0,1.0,3.0
1,2,236,502.0,400.0,4.0,4.0
1,1,230,102.0,207.0,1.0,3.0
1,2,930,101.0,511.0,2.0,1.0
1,2,930,502.0,511.0,2.0,3.0
1,2,230,101.0,102.0,2.0,4.0
1,2,740,122.0,102.0,1.0,4.0
2,4,236,502.0,400.0,2.0,2.0
2,6,930,501.0,511.0,5.0,3.0
1,2,860,102.0,400.0,3.0,2.0
1,2,624,502.0,400.0,1.0,4.0
1,2,624,502.0,400.0,1.0,4.0
2,2,121,502.0,400.0,2.0,3.0
1,6,210,502.0,511.0,3.0,4.0
1,2,930,502.0,511.0,2.0,4.0
1,2,624,102.0,400.0,4.0,4.0
1,2,624,502.0,400.0,2.0,4.0
1,2,624,102.0,400.0,2.0,1.0
1,2,740,101.0,308.0,2.0,3.0
1,2,624,101.0,400.0,2.0,3.0
2,2,624,501.0,400.0,5.0,3.0
1,2,0,501.0,500.0,1.0,3.0
1,2,0,501.0,500.0,1.0,3.0
1,2,860,102.0,400.0,2.0,4.0
1,1,310,203.0,500.0,1.0,3.0
2,14,230,102.0,102.0,2.0,3.0
1,2,624,101.0,400.0,4.0,1.0
1,2,121,122.0,400.0,4.0,4.0
1,4,626,501.0,400.0,4.0,3.0
2,2,624,102.0,400.0,2.0,3.0
1,3,930,501.0,511.0,4.0,2.0
1,4,624,104.0,400.0,2.0,3.0
1,2,230,0.0,500.0,5.0,3.0
1,2,626,502.0,400.0,2.0,4.0
1,2,230,501.0,400.0,4.0,4.0
1,2,740,210.0,212.0,1.0,1.0
1,2,230,102.0,0.0,2.0,2.0
1,1,626,502.0,400.0,2.0,1.0
1,8,0,501.0,500.0,4.0,4.0
1,7,930,108.0,511.0,5.0,4.0
1,2,0,101.0,106.0,1.0,3.0
2,1,624,102.0,400.0,5.0,2.0
1,2,0,502.0,0.0,5.0,4.0
1,6,230,101.0,0.0,3.0,4.0
1,2,0,101.0,400.0,1.0,3.0
1,1,230,102.0,512.0,5.0,3.0
1,2,310,501.0,500.0,5.0,2.0
1,2,0,101.0,500.0,2.0,3.0
2,3,624,101.0,400.0,2.0,4.0
2,3,740,122.0,0.0,3.0,2.0
2,3,624,101.0,400.0,3.0,4.0
1,3,761,101.0,102.0,4.0,3.0
2,2,230,0.0,0.0,1.0,4.0
1,3,626,501.0,400.0,5.0,4.0
1,3,210,101.0,0.0,5.0,4.0
2,3,230,203.0,500.0,5.0,4.0
2,3,0,501.0,400.0,3.0,2.0
2,3,626,102.0,400.0,5.0,3.0
1,3,624,0.0,400.0,4.0,4.0
1,3,626,501.0,400.0,2.0,4.0
2,3,761,101.0,0.0,5.0,3.0
1,3,624,501.0,400.0,2.0,4.0
1,3,210,101.0,400.0,3.0,4.0
1,3,624,101.0,400.0,5.0,3.0
1,3,626,501.0,400.0,2.0,3.0
2,3,626,502.0,400.0,4.0,3.0
1,3,930,501.0,511.0,5.0,2.0
1,3,0,0.0,400.0,2.0,4.0
2,3,624,0.0,400.0,2.0,4.0
2,3,0,101.0,306.0,3.0,1.0
1,3,0,102.0,102.0,1.0,3.0
1,3,0,102.0,400.0,1.0,4.0
1,3,624,101.0,400.0,4.0,4.0
2,3,220,102.0,400.0,3.0,4.0
2,3,624,501.0,400.0,5.0,3.0
1,8,626,501.0,400.0,5.0,3.0
1,3,210,108.0,500.0,4.0,3.0
1,3,230,101.0,307.0,5.0,3.0
1,3,930,101.0,511.0,2.0,1.0
2,3,626,502.0,400.0,4.0,4.0
2,3,210,101.0,102.0,3.0,3.0
1,3,210,0.0,512.0,1.0,3.0
2,3,210,101.0,400.0,2.0,3.0
1,3,626,101.0,400.0,2.0,3.0
1,3,624,501.0,400.0,3.0,4.0
2,3,624,108.0,400.0,5.0,2.0
1,3,624,0.0,400.0,2.0,1.0
1,8,624,0.0,400.0,2.0,3.0
1,3,930,101.0,511.0,2.0,1.0
1,3,210,402.0,400.0,1.0,4.0
2,3,930,502.0,511.0,4.0,3.0
1,3,210,0.0,400.0,1.0,3.0
1,3,624,0.0,400.0,5.0,1.0
2,3,624,501.0,400.0,3.0,3.0
1,3,210,101.0,400.0,3.0,3.0
1,3,626,502.0,500.0,2.0,2.0
2,3,0,502.0,400.0,3.0,2.0
2,3,624,501.0,400.0,5.0,2.0
1,3,236,501.0,400.0,5.0,4.0
2,3,624,501.0,400.0,2.0,4.0
1,3,624,102.0,400.0,2.0,3.0
1,3,624,102.0,400.0,2.0,3.0
2,3,624,101.0,400.0,4.0,2.0
2,8,930,502.0,511.0,5.0,3.0
1,3,210,102.0,400.0,5.0,3.0
1,3,626,502.0,400.0,3.0,2.0
1,3,624,0.0,400.0,4.0,4.0
1,3,624,501.0,400.0,5.0,4.0
2,3,236,102.0,400.0,1.0,3.0
1,3,626,122.0,400.0,4.0,4.0
1,3,230,108.0,512.0,3.0,3.0
1,3,0,109.0,400.0,4.0,4.0
1,3,210,503.0,400.0,4.0,2.0
2,3,624,502.0,400.0,5.0,3.0
1,3,624,108.0,400.0,4.0,4.0
2,3,624,501.0,400.0,2.0,3.0
2,3,624,501.0,400.0,4.0,3.0
2,3,210,101.0,102.0,5.0,4.0
1,3,230,0.0,500.0,1.0,3.0
2,3,626,502.0,400.0,4.0,3.0
1,3,761,301.0,312.0,3.0,3.0
2,3,625,104.0,400.0,5.0,3.0
2,3,625,104.0,400.0,5.0,3.0
1,3,230,502.0,400.0,1.0,4.0
1,3,624,101.0,400.0,5.0,2.0
1,3,624,0.0,400.0,1.0,3.0
1,3,624,122.0,400.0,5.0,4.0
2,3,930,502.0,511.0,2.0,4.0
2,3,626,502.0,400.0,5.0,4.0
1,3,230,0.0,109.0,2.0,2.0
2,3,0,501.0,400.0,5.0,4.0
2,3,930,501.0,511.0,5.0,3.0
2,3,624,502.0,400.0,5.0,3.0
2,3,626,501.0,400.0,4.0,4.0
2,3,624,501.0,400.0,5.0,3.0
2,3,624,0.0,400.0,3.0,4.0
1,3,624,0.0,400.0,4.0,3.0
1,3,210,101.0,102.0,2.0,4.0
2,3,0,0.0,0.0,4.0,2.0
1,3,624,108.0,400.0,5.0,4.0
2,3,626,501.0,400.0,1.0,4.0
1,3,626,501.0,400.0,1.0,3.0
1,3,626,501.0,400.0,2.0,3.0
1,3,626,0.0,400.0,4.0,4.0
2,3,624,108.0,400.0,4.0,3.0
1,3,930,502.0,511.0,3.0,2.0
2,3,626,502.0,400.0,3.0,4.0
1,3,624,0.0,400.0,2.0,2.0
1,3,210,102.0,400.0,2.0,3.0
1,3,230,501.0,200.0,3.0,3.0
2,3,626,502.0,400.0,3.0,3.0
1,3,624,501.0,400.0,1.0,4.0
1,3,230,102.0,512.0,4.0,3.0
1,3,210,0.0,0.0,1.0,3.0
2,3,930,502.0,511.0,3.0,4.0
1,3,0,0.0,0.0,1.0,3.0
1,3,210,0.0,400.0,1.0,2.0
1,4,626,501.0,500.0,2.0,4.0
1,2,930,502.0,511.0,2.0,1.0
1,3,624,0.0,400.0,1.0,3.0
2,3,624,501.0,400.0,5.0,1.0
1,6,0,203.0,511.0,1.0,3.0
2,1,230,102.0,400.0,5.0,4.0
1,3,0,0.0,500.0,3.0,4.0
2,3,0,122.0,400.0,3.0,4.0
2,13,761,102.0,306.0,4.0,4.0
1,3,0,501.0,102.0,1.0,4.0
2,3,624,0.0,400.0,3.0,2.0
1,3,624,102.0,400.0,3.0,3.0
1,3,236,501.0,400.0,3.0,3.0
1,3,121,0.0,400.0,1.0,1.0
1,3,310,501.0,500.0,2.0,2.0
1,3,740,122.0,306.0,4.0,3.0
2,3,236,502.0,400.0,2.0,2.0
2,3,236,501.0,500.0,5.0,3.0
1,3,210,0.0,400.0,1.0,4.0
1,3,624,0.0,400.0,5.0,3.0
2,3,230,101.0,102.0,2.0,2.0
2,3,230,101.0,102.0,3.0,2.0
2,3,624,102.0,400.0,2.0,2.0
2,3,624,102.0,400.0,2.0,2.0
1,3,624,102.0,400.0,2.0,3.0
2,3,624,501.0,400.0,2.0,1.0
1,3,624,101.0,400.0,1.0,2.0
2,3,210,101.0,400.0,5.0,3.0
2,3,230,502.0,400.0,5.0,3.0
1,3,624,502.0,500.0,3.0,3.0
2,3,210,502.0,500.0,5.0,4.0
1,3,626,501.0,500.0,2.0,2.0
2,3,624,501.0,400.0,2.0,3.0
1,3,230,502.0,212.0,2.0,4.0
1,3,624,101.0,400.0,4.0,4.0
1,3,740,210.0,500.0,1.0,2.0
2,3,236,502.0,400.0,2.0,4.0
1,3,624,104.0,400.0,3.0,4.0
1,3,230,102.0,400.0,5.0,4.0
2,3,236,501.0,400.0,3.0,2.0
2,3,624,0.0,400.0,5.0,2.0
2,2,930,502.0,511.0,1.0,3.0
1,3,624,501.0,400.0,5.0,4.0
1,3,230,101.0,500.0,1.0,4.0
1,3,230,101.0,500.0,1.0,4.0
1,3,624,502.0,400.0,5.0,3.0
2,3,624,501.0,400.0,5.0,2.0
2,3,0,0.0,400.0,1.0,1.0
1,3,624,501.0,400.0,3.0,1.0
1,3,860,0.0,400.0,2.0,4.0
2,3,930,102.0,511.0,5.0,4.0
1,3,210,102.0,207.0,1.0,4.0
2,3,210,101.0,102.0,5.0,3.0
2,3,930,502.0,511.0,3.0,4.0
2,3,210,101.0,106.0,4.0,4.0
2,3,121,0.0,400.0,3.0,4.0
1,11,230,102.0,500.0,1.0,2.0
2,3,626,102.0,400.0,2.0,3.0
2,3,626,102.0,500.0,2.0,3.0
1,3,236,502.0,400.0,2.0,2.0
2,3,0,101.0,400.0,2.0,4.0
1,3,626,501.0,400.0,2.0,4.0
1,3,210,0.0,0.0,1.0,3.0
1,3,761,502.0,0.0,1.0,3.0
1,3,930,210.0,511.0,5.0,3.0
1,10,930,0.0,511.0,3.0,3.0
1,3,0,102.0,400.0,3.0,4.0
2,3,627,501.0,400.0,1.0,3.0
1,2,624,102.0,400.0,5.0,3.0
2,3,930,502.0,511.0,3.0,2.0
2,6,0,203.0,0.0,1.0,2.0
2,3,930,203.0,400.0,3.0,2.0
1,3,210,102.0,400.0,3.0,3.0
2,3,624,101.0,400.0,5.0,3.0
1,3,210,0.0,400.0,1.0,2.0
1,3,220,203.0,102.0,1.0,2.0
1,3,236,0.0,400.0,4.0,3.0
2,3,930,0.0,511.0,1.0,3.0
1,3,0,0.0,400.0,2.0,3.0
1,3,121,501.0,400.0,3.0,3.0
1,13,0,0.0,400.0,1.0,4.0
1,3,624,0.0,400.0,2.0,3.0
1,3,624,0.0,400.0,2.0,3.0
1,3,930,501.0,511.0,5.0,2.0
1,13,236,501.0,400.0,3.0,3.0
1,3,210,210.0,102.0,1.0,3.0
2,3,626,102.0,400.0,2.0,3.0
1,3,220,101.0,308.0,1.0,3.0
1,3,220,102.0,0.0,5.0,3.0
1,3,930,502.0,511.0,4.0,3.0
1,3,624,502.0,400.0,2.0,4.0
1,6,626,502.0,400.0,3.0,1.0
1,3,210,501.0,102.0,3.0,4.0
1,3,624,122.0,500.0,5.0,3.0
1,3,230,502.0,0.0,3.0,4.0
2,3,0,109.0,400.0,4.0,3.0
1,3,624,0.0,400.0,5.0,3.0
1,3,210,101.0,200.0,5.0,3.0
1,10,236,102.0,0.0,2.0,3.0
1,3,626,501.0,400.0,2.0,4.0
2,3,220,109.0,102.0,3.0,3.0
2,3,230,101.0,400.0,5.0,1.0
2,3,624,101.0,400.0,3.0,1.0
1,3,624,102.0,400.0,5.0,2.0
2,3,761,109.0,0.0,5.0,3.0
1,3,624,0.0,400.0,3.0,3.0
1,3,624,502.0,400.0,2.0,4.0
2,3,624,502.0,400.0,5.0,2.0
1,3,624,102.0,400.0,4.0,2.0
1,3,740,122.0,500.0,5.0,2.0
1,3,210,102.0,400.0,1.0,3.0
1,3,210,101.0,511.0,1.0,3.0
1,3,624,0.0,308.0,4.0,3.0
1,3,0,501.0,511.0,3.0,3.0
1,3,624,108.0,400.0,5.0,3.0
2,3,626,109.0,400.0,2.0,4.0
1,19,210,108.0,0.0,1.0,2.0
2,3,624,502.0,400.0,4.0,3.0
1,3,624,101.0,400.0,2.0,4.0
1,6,624,108.0,400.0,5.0,1.0
1,3,230,203.0,500.0,5.0,4.0
1,8,624,502.0,400.0,5.0,2.0
2,3,930,203.0,511.0,2.0,4.0
1,3,0,101.0,400.0,1.0,3.0
2,3,624,102.0,500.0,3.0,2.0
2,3,626,501.0,400.0,5.0,4.0
1,2,626,502.0,400.0,2.0,4.0
2,3,236,501.0,207.0,5.0,3.0
1,3,627,101.0,400.0,1.0,2.0
2,3,930,0.0,511.0,1.0,2.0
2,3,0,101.0,102.0,2.0,1.0
2,3,626,502.0,400.0,2.0,4.0
2,3,626,102.0,400.0,2.0,2.0
2,3,626,102.0,400.0,3.0,3.0
2,1,624,0.0,400.0,2.0,2.0
1,3,210,101.0,109.0,1.0,3.0
1,3,230,101.0,200.0,2.0,3.0
2,3,0,101.0,102.0,2.0,1.0
2,1,624,0.0,400.0,4.0,1.0
1,3,210,102.0,400.0,1.0,3.0
1,3,0,0.0,400.0,1.0,3.0
1,1,210,102.0,400.0,1.0,3.0
1,3,624,0.0,400.0,1.0,3.0
1,3,230,203.0,212.0,3.0,4.0
1,3,0,101.0,400.0,1.0,4.0
2,3,624,102.0,400.0,3.0,2.0
2,3,626,501.0,400.0,2.0,4.0
1,3,210,101.0,400.0,4.0,4.0
1,3,210,101.0,109.0,3.0,2.0
1,3,626,502.0,400.0,2.0,4.0
1,3,210,101.0,400.0,2.0,4.0
1,3,210,402.0,400.0,1.0,3.0
1,3,624,502.0,400.0,4.0,3.0
2,3,624,102.0,500.0,5.0,3.0
1,3,930,203.0,511.0,1.0,4.0
2,3,230,501.0,200.0,4.0,4.0
1,3,626,102.0,400.0,3.0,4.0
1,3,0,101.0,400.0,1.0,4.0
1,3,626,102.0,400.0,2.0,4.0
2,3,624,502.0,400.0,2.0,2.0
1,3,624,203.0,400.0,2.0,2.0
1,3,930,101.0,511.0,3.0,2.0
1,3,624,0.0,400.0,3.0,4.0
2,3,624,102.0,400.0,1.0,3.0
1,3,624,501.0,400.0,5.0,3.0
2,3,624,502.0,400.0,2.0,3.0
2,3,0,102.0,400.0,5.0,3.0
1,3,0,501.0,106.0,1.0,2.0
2,3,626,501.0,400.0,2.0,4.0
2,3,626,502.0,400.0,3.0,4.0
1,7,220,101.0,0.0,1.0,3.0
1,3,624,0.0,400.0,2.0,4.0
2,3,0,501.0,511.0,1.0,3.0
2,3,624,502.0,400.0,5.0,3.0
2,3,626,101.0,400.0,3.0,3.0
1,3,210,0.0,400.0,1.0,3.0
1,3,624,0.0,400.0,1.0,3.0
2,3,626,101.0,400.0,3.0,1.0
2,3,624,101.0,400.0,3.0,1.0
2,3,230,102.0,109.0,1.0,4.0
2,3,230,102.0,109.0,1.0,4.0
2,3,230,0.0,308.0,2.0,4.0
2,3,210,502.0,308.0,1.0,4.0
1,3,624,0.0,400.0,1.0,3.0
2,3,624,102.0,400.0,5.0,3.0
2,3,624,102.0,400.0,5.0,3.0
1,3,0,0.0,500.0,1.0,1.0
1,3,930,203.0,0.0,1.0,4.0
2,3,626,502.0,400.0,5.0,2.0
2,3,624,502.0,400.0,5.0,3.0
2,3,626,301.0,400.0,3.0,4.0
2,3,624,101.0,400.0,2.0,2.0
2,3,626,101.0,400.0,2.0,2.0
2,3,624,502.0,400.0,5.0,4.0
2,2,0,103.0,102.0,3.0,3.0
2,3,230,0.0,212.0,5.0,3.0
1,3,220,210.0,511.0,1.0,3.0
1,3,626,502.0,500.0,2.0,3.0
2,3,624,102.0,400.0,5.0,3.0
1,3,0,502.0,511.0,2.0,3.0
1,3,626,502.0,400.0,4.0,4.0
1,3,210,101.0,212.0,5.0,4.0
1,4,0,101.0,102.0,2.0,3.0
2,3,624,501.0,400.0,5.0,2.0
1,3,0,101.0,400.0,2.0,4.0
2,3,624,0.0,400.0,2.0,4.0
1,10,0,501.0,511.0,4.0,3.0
1,5,761,502.0,0.0,1.0,3.0
2,3,230,108.0,500.0,5.0,4.0
1,3,624,0.0,400.0,2.0,2.0
2,3,761,122.0,109.0,2.0,4.0
2,3,626,101.0,400.0,3.0,4.0
2,3,230,109.0,312.0,4.0,3.0
1,3,0,502.0,400.0,4.0,3.0
2,3,210,0.0,400.0,1.0,3.0
2,3,310,502.0,500.0,5.0,3.0
1,3,210,101.0,102.0,2.0,4.0
2,3,624,0.0,400.0,5.0,3.0
2,3,930,501.0,511.0,5.0,4.0
2,3,230,0.0,512.0,1.0,4.0
1,3,230,0.0,512.0,1.0,4.0
2,3,930,502.0,511.0,2.0,3.0
1,3,210,101.0,109.0,4.0,2.0
1,3,930,101.0,511.0,5.0,4.0
1,8,230,102.0,400.0,5.0,4.0
1,3,624,210.0,400.0,5.0,4.0
2,3,624,501.0,400.0,4.0,3.0
2,3,740,122.0,306.0,4.0,4.0
2,3,626,108.0,400.0,4.0,4.0
1,8,210,301.0,500.0,1.0,2.0
1,3,624,501.0,400.0,2.0,4.0
1,3,230,108.0,307.0,5.0,4.0
2,3,761,502.0,102.0,5.0,4.0
2,3,930,501.0,511.0,3.0,3.0
1,18,210,0.0,400.0,3.0,3.0
2,3,930,501.0,511.0,5.0,3.0
1,3,210,101.0,400.0,2.0,2.0
1,3,230,108.0,207.0,5.0,3.0
1,3,210,0.0,400.0,1.0,3.0
2,3,624,103.0,400.0,4.0,3.0
1,3,930,501.0,511.0,2.0,3.0
2,3,230,101.0,312.0,5.0,3.0
1,3,0,0.0,0.0,1.0,2.0
2,3,626,501.0,400.0,3.0,2.0
2,3,626,502.0,400.0,2.0,3.0
2,3,0,0.0,400.0,5.0,4.0
2,3,230,0.0,400.0,1.0,3.0
1,16,0,502.0,500.0,3.0,4.0
1,3,0,0.0,500.0,1.0,3.0
1,3,740,301.0,400.0,1.0,2.0
1,11,236,101.0,312.0,4.0,2.0
2,3,930,103.0,511.0,2.0,1.0
1,3,0,502.0,200.0,1.0,3.0
2,3,624,102.0,400.0,2.0,3.0
1,3,624,108.0,400.0,3.0,4.0
1,3,0,101.0,400.0,1.0,4.0
1,3,930,301.0,511.0,4.0,4.0
2,3,627,501.0,500.0,1.0,3.0
1,3,210,101.0,102.0,2.0,4.0
1,3,624,101.0,400.0,1.0,3.0
2,3,626,501.0,400.0,2.0,3.0
1,3,0,502.0,400.0,3.0,4.0
1,3,0,109.0,102.0,1.0,4.0
1,3,230,101.0,0.0,4.0,4.0
2,3,624,102.0,400.0,5.0,4.0
1,3,627,501.0,400.0,1.0,4.0
1,2,210,109.0,400.0,4.0,4.0
1,6,761,101.0,0.0,5.0,3.0
1,5,930,501.0,400.0,5.0,2.0
2,3,626,501.0,400.0,2.0,4.0
1,9,624,502.0,400.0,3.0,4.0
1,3,230,102.0,0.0,2.0,3.0
1,3,230,101.0,0.0,5.0,1.0
2,14,626,0.0,400.0,2.0,3.0
2,3,624,501.0,306.0,1.0,4.0
1,5,761,502.0,511.0,4.0,2.0
1,3,930,502.0,511.0,2.0,4.0
2,3,624,501.0,400.0,5.0,1.0
1,11,625,109.0,500.0,5.0,4.0
2,3,0,101.0,400.0,2.0,3.0
1,5,624,0.0,400.0,5.0,2.0
1,3,930,102.0,511.0,5.0,3.0
1,3,624,203.0,400.0,5.0,4.0
2,3,740,122.0,400.0,1.0,4.0
1,3,624,101.0,400.0,5.0,4.0
1,3,740,122.0,306.0,2.0,4.0
1,3,624,502.0,400.0,2.0,2.0
2,11,624,502.0,400.0,4.0,2.0
1,3,626,502.0,400.0,3.0,3.0
1,3,626,502.0,400.0,4.0,3.0
2,3,626,502.0,400.0,3.0,4.0
2,3,626,501.0,400.0,4.0,4.0
2,3,0,101.0,400.0,2.0,3.0
1,8,210,101.0,0.0,3.0,2.0
1,8,210,203.0,500.0,1.0,2.0
1,3,230,101.0,400.0,4.0,2.0
1,1,210,102.0,400.0,5.0,3.0
1,7,624,203.0,400.0,5.0,4.0
1,4,121,501.0,400.0,2.0,4.0
